Date 	Open 	High 	Low 	Close 	Adj Close 	Volume
Sep 6, 2024 	2.6100 	2.6200 	2.4300 	2.4900 	2.4900 	36,800
Sep 5, 2024 	2.6800 	2.7200 	2.5500 	2.6300 	2.6300 	31,300
Sep 4, 2024 	2.6800 	2.6860 	2.5600 	2.6500 	2.6500 	34,900
Sep 3, 2024 	2.7200 	2.7400 	2.4500 	2.6700 	2.6700 	213,300
Aug 30, 2024 	2.7600 	2.8400 	2.7200 	2.7800 	2.7800 	13,800
Aug 29, 2024 	2.7500 	2.9200 	2.7220 	2.7700 	2.7700 	34,600
Aug 28, 2024 	2.9700 	3.0400 	2.7300 	2.7400 	2.7400 	41,300
Aug 27, 2024 	3.0400 	3.1700 	2.7000 	2.9100 	2.9100 	278,100
Aug 26, 2024 	3.3300 	3.3300 	2.9500 	3.0000 	3.0000 	72,400
Aug 23, 2024 	3.4000 	3.4500 	3.1800 	3.2300 	3.2300 	49,600
Aug 22, 2024 	3.4900 	3.4900 	3.1300 	3.3400 	3.3400 	91,100
Aug 21, 2024 	3.6200 	3.6600 	3.4100 	3.4200 	3.4200 	108,700
Aug 20, 2024 	3.6700 	3.8740 	3.2600 	3.3400 	3.3400 	157,400
Aug 19, 2024 	3.3100 	3.8800 	3.0600 	3.8800 	3.8800 	320,800
Aug 16, 2024 	2.4300 	3.4400 	2.4300 	3.2500 	3.2500 	642,100
Aug 15, 2024 	2.2600 	2.4400 	2.2200 	2.3700 	2.3700 	130,700
Aug 14, 2024 	2.2000 	2.3000 	2.1500 	2.2100 	2.2100 	54,400
Aug 13, 2024 	2.3300 	2.4400 	2.1900 	2.2100 	2.2100 	63,000
Aug 12, 2024 	2.6000 	2.6900 	2.1800 	2.2300 	2.2300 	189,400
Aug 9, 2024 	2.4700 	2.7550 	2.4600 	2.4800 	2.4800 	139,900
Aug 8, 2024 	2.2000 	2.7400 	2.1900 	2.4700 	2.4700 	317,100
Aug 7, 2024 	2.2500 	2.3800 	2.1200 	2.1800 	2.1800 	204,400
Aug 6, 2024 	1:10 Stock Splits
Aug 6, 2024 	2.7900 	2.7900 	2.0700 	2.3100 	2.3100 	356,200
Aug 5, 2024 	3.3000 	3.3300 	2.5100 	2.9400 	2.9400 	168,770
Aug 2, 2024 	3.8200 	3.8800 	3.5300 	3.6000 	3.6000 	103,400
Aug 1, 2024 	3.9700 	4.0500 	3.8000 	3.8000 	3.8000 	40,160
Jul 31, 2024 	3.9000 	3.9800 	3.8300 	3.8900 	3.8900 	27,520
Jul 30, 2024 	4.1800 	4.3100 	3.8400 	3.8400 	3.8400 	50,660
Jul 29, 2024 	4.7600 	4.7600 	4.1000 	4.1000 	4.1000 	81,580
Jul 26, 2024 	4.4900 	4.7700 	4.4000 	4.7000 	4.7000 	130,660
Jul 25, 2024 	4.1300 	4.5700 	4.0000 	4.4300 	4.4300 	123,670
Jul 24, 2024 	3.8900 	4.1800 	3.8200 	4.0700 	4.0700 	110,730
Jul 23, 2024 	3.9900 	3.9900 	3.4500 	3.8500 	3.8500 	274,860
Jul 22, 2024 	3.8500 	4.3800 	3.8000 	4.3000 	4.3000 	288,090
Jul 19, 2024 	4.1000 	4.1600 	3.8200 	3.8600 	3.8600 	49,420
Jul 18, 2024 	4.5700 	4.6100 	4.1200 	4.1200 	4.1200 	30,290
Jul 17, 2024 	4.5100 	4.7000 	4.3700 	4.4800 	4.4800 	25,260
Jul 16, 2024 	4.3600 	4.5000 	4.2700 	4.5000 	4.5000 	35,450
Jul 15, 2024 	4.6000 	4.6600 	4.3100 	4.3600 	4.3600 	34,190
Jul 12, 2024 	4.4300 	4.6500 	4.4000 	4.6400 	4.6400 	30,960
Jul 11, 2024 	4.3200 	4.5000 	4.2200 	4.3600 	4.3600 	49,080
Jul 10, 2024 	4.1000 	4.3300 	4.1000 	4.3200 	4.3200 	25,530
Jul 9, 2024 	4.0800 	4.1500 	4.0000 	4.1000 	4.1000 	22,750
Jul 8, 2024 	4.2000 	4.2100 	4.0000 	4.0000 	4.0000 	30,140
Jul 5, 2024 	4.2500 	4.2500 	4.0200 	4.0900 	4.0900 	41,650
Jul 3, 2024 	4.3000 	4.3700 	4.0700 	4.1600 	4.1600 	14,530
Jul 2, 2024 	4.1900 	4.1900 	4.0300 	4.0500 	4.0500 	33,980
Jul 1, 2024 	4.2100 	4.2700 	4.0200 	4.1700 	4.1700 	108,610
Jun 28, 2024 	4.4000 	4.4300 	4.0100 	4.0100 	4.0100 	136,530
Jun 27, 2024 	4.5800 	4.6500 	4.2500 	4.4600 	4.4600 	66,150
Jun 26, 2024 	4.6000 	4.7500 	4.4000 	4.5700 	4.5700 	51,290
Jun 25, 2024 	4.9300 	4.9300 	4.4900 	4.4900 	4.4900 	54,530
Jun 24, 2024 	4.8400 	4.9900 	4.7400 	4.7400 	4.7400 	105,640
Jun 21, 2024 	4.6300 	4.8500 	4.6300 	4.7000 	4.7000 	78,890
Jun 20, 2024 	4.5300 	4.9000 	4.5300 	4.6400 	4.6400 	59,680
Jun 18, 2024 	4.7000 	4.7000 	4.4900 	4.4900 	4.4900 	32,150
Jun 17, 2024 	4.6000 	4.7100 	4.4000 	4.6200 	4.6200 	61,810
Jun 14, 2024 	4.7700 	4.9000 	4.5300 	4.6000 	4.6000 	26,840
Jun 13, 2024 	4.9000 	4.9400 	4.7500 	4.8600 	4.8600 	26,710
Jun 12, 2024 	4.9000 	5.0000 	4.7300 	4.9200 	4.9200 	62,190
Jun 11, 2024 	4.6000 	4.9500 	4.6000 	4.9500 	4.9500 	46,620
Jun 10, 2024 	4.3900 	4.8400 	4.0500 	4.7700 	4.7700 	150,340
Jun 7, 2024 	4.6700 	4.6700 	4.3000 	4.3100 	4.3100 	50,030
Jun 6, 2024 	4.9000 	4.9000 	4.7000 	4.7300 	4.7300 	29,990
Jun 5, 2024 	4.6500 	4.9000 	4.5600 	4.9000 	4.9000 	40,740
Jun 4, 2024 	4.5600 	4.6500 	4.5500 	4.6400 	4.6400 	12,130
Jun 3, 2024 	4.5400 	4.6500 	4.4700 	4.5700 	4.5700 	48,590
May 31, 2024 	4.6000 	4.6000 	4.3600 	4.5600 	4.5600 	37,960
May 30, 2024 	4.4600 	4.4900 	4.2800 	4.4000 	4.4000 	36,760
May 29, 2024 	4.4800 	4.5100 	4.2100 	4.3700 	4.3700 	43,740
May 28, 2024 	4.5900 	4.6000 	4.3000 	4.5200 	4.5200 	78,710
May 24, 2024 	4.6500 	4.6900 	4.4000 	4.5400 	4.5400 	85,800
May 23, 2024 	4.7100 	4.8000 	4.6000 	4.6000 	4.6000 	47,750
May 22, 2024 	4.8000 	4.8400 	4.6500 	4.8400 	4.8400 	75,230
May 21, 2024 	4.8000 	4.8900 	4.6500 	4.8400 	4.8400 	35,580
May 20, 2024 	4.9000 	4.9100 	4.6100 	4.7100 	4.7100 	68,480
May 17, 2024 	4.9100 	5.0000 	4.8800 	4.9200 	4.9200 	22,080
May 16, 2024 	4.9000 	5.0800 	4.8200 	4.9900 	4.9900 	54,750
May 15, 2024 	5.0200 	5.0200 	4.7600 	4.9500 	4.9500 	39,150
May 14, 2024 	5.0000 	5.0700 	4.8000 	4.9900 	4.9900 	42,910
May 13, 2024 	5.0000 	5.0000 	4.8000 	4.8300 	4.8300 	18,910
May 10, 2024 	4.9000 	5.0000 	4.8500 	4.8600 	4.8600 	20,370
May 9, 2024 	4.8800 	4.9800 	4.7500 	4.9700 	4.9700 	13,810
May 8, 2024 	4.9000 	4.9300 	4.8000 	4.8500 	4.8500 	15,730
May 7, 2024 	5.0000 	5.0000 	4.7500 	4.8800 	4.8800 	15,190
May 6, 2024 	5.0500 	5.0500 	4.8200 	4.8600 	4.8600 	35,600
May 3, 2024 	5.0000 	5.0800 	4.8800 	4.9000 	4.9000 	41,160
May 2, 2024 	5.0000 	5.0400 	4.8500 	5.0000 	5.0000 	21,660
May 1, 2024 	4.9000 	5.0500 	4.8000 	4.9300 	4.9300 	54,400
Apr 30, 2024 	4.9000 	5.1500 	4.9000 	4.9000 	4.9000 	49,840
Apr 29, 2024 	4.9700 	5.1000 	4.8500 	4.9500 	4.9500 	114,350
Apr 26, 2024 	4.8100 	5.0200 	4.7900 	4.8500 	4.8500 	31,700
Apr 25, 2024 	5.0400 	5.1000 	4.6900 	4.8900 	4.8900 	78,530
Apr 24, 2024 	5.0000 	5.2400 	4.8000 	5.0500 	5.0500 	87,840
Apr 23, 2024 	4.8100 	5.2000 	4.7300 	4.9200 	4.9200 	70,440
Apr 22, 2024 	4.7900 	4.8600 	4.6200 	4.8300 	4.8300 	45,160
Apr 19, 2024 	5.0500 	5.0500 	4.7500 	4.8700 	4.8700 	53,200
Apr 18, 2024 	5.0000 	5.0900 	4.6200 	4.8800 	4.8800 	140,930
Apr 17, 2024 	4.9800 	4.9800 	4.5200 	4.7100 	4.7100 	61,080
Apr 16, 2024 	5.0600 	5.0800 	4.8300 	4.8800 	4.8800 	31,920
Apr 15, 2024 	5.3000 	5.4400 	4.6900 	4.9300 	4.9300 	184,670
Apr 12, 2024 	4.9700 	5.5000 	4.7100 	5.1000 	5.1000 	106,350
Apr 11, 2024 	4.8100 	5.0800 	4.6600 	4.9500 	4.9500 	77,710
Apr 10, 2024 	4.7200 	4.7500 	4.5600 	4.6600 	4.6600 	59,440
Apr 9, 2024 	4.6000 	4.7000 	4.5400 	4.6500 	4.6500 	47,490
Apr 8, 2024 	4.8000 	4.8300 	4.4500 	4.7100 	4.7100 	129,300
Apr 5, 2024 	4.9500 	4.9500 	4.6400 	4.8000 	4.8000 	115,000
Apr 4, 2024 	4.9900 	5.1900 	4.9100 	4.9100 	4.9100 	46,640
Apr 3, 2024 	5.2500 	5.2500 	4.7000 	4.9700 	4.9700 	137,880
Apr 2, 2024 	5.4500 	5.4900 	5.2000 	5.2500 	5.2500 	60,670
Apr 1, 2024 	5.2900 	5.6100 	5.0500 	5.6100 	5.6100 	67,510
Mar 28, 2024 	5.3400 	5.4500 	5.1000 	5.2900 	5.2900 	77,890
Mar 27, 2024 	5.4500 	5.4500 	4.8100 	5.3400 	5.3400 	229,340
Mar 26, 2024 	5.6700 	5.7000 	5.3100 	5.3100 	5.3100 	86,310
Mar 25, 2024 	5.7900 	6.0200 	5.5600 	5.6600 	5.6600 	129,910
Mar 22, 2024 	5.6200 	5.8500 	5.4300 	5.7600 	5.7600 	78,090
Mar 21, 2024 	6.2600 	6.2600 	5.5100 	5.6800 	5.6800 	167,880
Mar 20, 2024 	6.2400 	6.3600 	6.0000 	6.1600 	6.1600 	50,630
Mar 19, 2024 	6.4900 	6.5500 	5.7100 	6.2900 	6.2900 	110,940
Mar 18, 2024 	7.0800 	7.0800 	6.4100 	6.4600 	6.4600 	160,980
Mar 15, 2024 	6.7000 	7.2000 	6.6000 	7.0500 	7.0500 	69,400
Mar 14, 2024 	6.9000 	7.0700 	6.6000 	6.6500 	6.6500 	84,250
Mar 13, 2024 	6.7000 	7.1700 	6.6000 	7.0800 	7.0800 	212,410
Mar 12, 2024 	6.7900 	6.9500 	6.5000 	6.6300 	6.6300 	154,140
Mar 11, 2024 	7.1000 	7.1400 	6.4200 	6.9500 	6.9500 	383,980
Mar 8, 2024 	7.8100 	7.9700 	7.1000 	7.1800 	7.1800 	298,670
Mar 7, 2024 	8.2000 	8.3000 	7.3000 	7.4500 	7.4500 	446,360
Mar 6, 2024 	9.2500 	9.2500 	8.3000 	8.3000 	8.3000 	296,620
Mar 5, 2024 	10.3500 	10.5000 	8.9000 	9.0300 	9.0300 	650,230
Mar 4, 2024 	11.0000 	11.5000 	10.5000 	10.6500 	10.6500 	1,423,540
Mar 1, 2024 	29.9000 	33.1000 	17.6000 	18.9000 	18.9000 	9,268,570
Feb 29, 2024 	12.6000 	12.8000 	12.0000 	12.4000 	12.4000 	9,250
Feb 28, 2024 	12.7000 	13.0000 	12.5000 	12.5000 	12.5000 	8,650
Feb 27, 2024 	12.1000 	12.9000 	11.9000 	12.7000 	12.7000 	11,350
Feb 26, 2024 	12.2000 	12.4000 	11.6000 	12.3000 	12.3000 	8,600
Feb 23, 2024 	12.7000 	12.7000 	11.8000 	11.8000 	11.8000 	13,730
Feb 22, 2024 	11.9000 	12.7000 	11.1000 	12.5000 	12.5000 	16,660
Feb 21, 2024 	11.1000 	12.2000 	10.9000 	11.9000 	11.9000 	11,200
Feb 20, 2024 	12.3000 	12.4000 	11.2000 	11.2000 	11.2000 	13,100
Feb 16, 2024 	11.9000 	12.4000 	11.2000 	12.3000 	12.3000 	17,970
Feb 15, 2024 	11.5000 	11.9000 	11.5000 	11.8000 	11.8000 	12,160
Feb 14, 2024 	11.0000 	11.8000 	11.0000 	11.6000 	11.6000 	13,700
Feb 13, 2024 	11.4000 	11.9000 	10.0000 	11.0000 	11.0000 	17,290
Feb 12, 2024 	11.7000 	12.0000 	11.4000 	11.4000 	11.4000 	15,150
Feb 9, 2024 	10.8000 	11.8000 	10.6000 	11.7000 	11.7000 	21,880
Feb 8, 2024 	10.8000 	11.0000 	10.2000 	11.0000 	11.0000 	10,640
Feb 7, 2024 	11.0000 	11.0000 	10.3000 	10.6000 	10.6000 	5,680
Feb 6, 2024 	10.4000 	11.0000 	10.1000 	10.9000 	10.9000 	7,330
Feb 5, 2024 	11.0000 	11.0000 	9.9000 	10.3000 	10.3000 	42,260
Feb 2, 2024 	10.4000 	11.0000 	10.2200 	10.7000 	10.7000 	14,440
Feb 1, 2024 	10.6000 	10.9000 	10.3000 	10.7000 	10.7000 	11,580
Jan 31, 2024 	10.4000 	10.6000 	10.2000 	10.4000 	10.4000 	17,470
Jan 30, 2024 	10.2000 	10.9000 	9.6000 	10.6000 	10.6000 	20,170
Jan 29, 2024 	9.3500 	10.3000 	9.2000 	10.3000 	10.3000 	41,970
Jan 26, 2024 	8.9000 	9.7000 	8.9000 	9.1900 	9.1900 	15,540
Jan 25, 2024 	9.4000 	9.5600 	8.9500 	9.4300 	9.4300 	30,370
Jan 24, 2024 	9.5000 	10.3000 	9.0000 	9.1000 	9.1000 	39,480
Jan 23, 2024 	12.4000 	12.4000 	9.0300 	9.3000 	9.3000 	134,740
Jan 22, 2024 	12.3000 	12.6000 	12.0000 	12.1000 	12.1000 	19,720
Jan 19, 2024 	12.8000 	12.8000 	12.3000 	12.5000 	12.5000 	26,030
Jan 18, 2024 	12.5000 	12.6000 	12.4000 	12.4000 	12.4000 	9,100
Jan 17, 2024 	12.3000 	12.8000 	12.2000 	12.7000 	12.7000 	12,270
Jan 16, 2024 	12.5000 	12.8000 	12.2000 	12.6000 	12.6000 	12,980
Jan 12, 2024 	12.4000 	12.9000 	12.0000 	12.5000 	12.5000 	21,920
Jan 11, 2024 	12.6000 	12.6000 	12.1100 	12.3000 	12.3000 	17,200
Jan 10, 2024 	13.0000 	13.1000 	12.4000 	12.6000 	12.6000 	9,430
Jan 9, 2024 	13.4000 	13.4000 	12.5500 	12.8000 	12.8000 	18,350
Jan 8, 2024 	13.4000 	13.5000 	12.8000 	13.4000 	13.4000 	23,770
Jan 5, 2024 	12.7000 	12.9000 	12.2000 	12.8000 	12.8000 	21,270
Jan 4, 2024 	13.3000 	13.4000 	12.3000 	12.5000 	12.5000 	43,050
Jan 3, 2024 	13.7000 	14.6000 	13.0000 	13.0000 	13.0000 	43,410
Jan 2, 2024 	13.0000 	15.3000 	12.8000 	13.7000 	13.7000 	106,830
Dec 29, 2023 	12.4000 	12.9000 	12.1000 	12.6000 	12.6000 	49,020
Dec 28, 2023 	12.5000 	12.7000 	11.5000 	12.1500 	12.1500 	43,670
Dec 27, 2023 	13.1000 	13.1000 	12.3000 	12.7000 	12.7000 	28,900
Dec 26, 2023 	12.9000 	13.1000 	12.1000 	13.0000 	13.0000 	36,910
Dec 22, 2023 	12.0000 	12.8000 	12.0000 	12.5000 	12.5000 	36,850
Dec 21, 2023 	13.1000 	13.2000 	11.3800 	12.4000 	12.4000 	80,290
Dec 20, 2023 	13.5000 	13.8000 	12.8000 	12.9000 	12.9000 	45,430
Dec 19, 2023 	14.6000 	14.7000 	13.6000 	13.6000 	13.6000 	55,860
Dec 18, 2023 	14.2000 	14.8000 	13.9000 	14.7000 	14.7000 	62,740
Dec 15, 2023 	14.9000 	15.0000 	14.0000 	14.5000 	14.5000 	90,720
Dec 14, 2023 	14.2000 	15.4000 	14.0000 	14.8000 	14.8000 	58,380
Dec 13, 2023 	15.4000 	15.8000 	13.9000 	14.4000 	14.4000 	68,540
Dec 12, 2023 	16.7000 	16.8000 	15.3000 	15.4000 	15.4000 	68,100
Dec 11, 2023 	17.2000 	18.1000 	16.6000 	16.7000 	16.7000 	54,790
Dec 8, 2023 	17.3000 	17.9000 	17.0000 	17.4000 	17.4000 	44,890
Dec 7, 2023 	17.6000 	18.0000 	17.3000 	17.4000 	17.4000 	29,490
Dec 6, 2023 	17.7000 	18.6000 	17.2000 	17.7000 	17.7000 	66,260
Dec 5, 2023 	17.1000 	18.0000 	16.6000 	17.8000 	17.8000 	94,590
Dec 4, 2023 	17.0000 	18.0000 	16.2000 	17.4000 	17.4000 	124,680
Dec 1, 2023 	17.4000 	17.9000 	16.3000 	16.8000 	16.8000 	131,460
Nov 30, 2023 	19.0000 	19.4000 	17.2000 	18.0000 	18.0000 	229,190
Nov 29, 2023 	16.2000 	21.7000 	15.0000 	19.6000 	19.6000 	913,120
Nov 28, 2023 	52.1000 	55.2000 	49.5000 	49.9000 	49.9000 	57,620
Nov 27, 2023 	52.4000 	56.2000 	51.3000 	52.4000 	52.4000 	61,780
Nov 24, 2023 	49.9000 	56.5400 	49.0000 	49.8500 	49.8500 	89,940
Nov 22, 2023 	44.0000 	58.2000 	43.6000 	48.6000 	48.6000 	222,860
Nov 21, 2023 	44.8000 	46.0500 	42.6000 	43.4000 	43.4000 	37,300
Nov 20, 2023 	41.9000 	46.9000 	41.4000 	44.2000 	44.2000 	61,960
Nov 17, 2023 	39.3000 	44.4000 	38.7000 	40.5000 	40.5000 	67,430
Nov 16, 2023 	34.2000 	41.9000 	32.8000 	38.6000 	38.6000 	196,230
Nov 15, 2023 	31.0000 	33.0000 	30.5000 	31.5000 	31.5000 	15,890
Nov 14, 2023 	31.6000 	33.0000 	29.8000 	31.1000 	31.1000 	16,760
Nov 13, 2023 	31.3000 	31.7700 	29.0000 	31.3000 	31.3000 	18,230
Nov 10, 2023 	30.3000 	33.4000 	27.6000 	32.8000 	32.8000 	41,470
Nov 9, 2023 	40.0000 	43.0600 	23.1000 	30.1000 	30.1000 	199,010
Nov 8, 2023 	44.8000 	45.5000 	41.7000 	42.6000 	42.6000 	19,700
Nov 7, 2023 	40.8000 	46.2000 	40.1000 	44.5000 	44.5000 	34,000
Nov 6, 2023 	40.9000 	41.2000 	39.2000 	40.7000 	40.7000 	14,710
Nov 3, 2023 	44.5000 	44.5000 	38.8000 	41.0000 	41.0000 	71,490
Nov 2, 2023 	45.5000 	46.2000 	41.9000 	44.8000 	44.8000 	50,090
Nov 1, 2023 	44.5000 	46.0000 	36.2000 	46.0000 	46.0000 	73,290
Oct 31, 2023 	38.0000 	50.8000 	38.0000 	43.6000 	43.6000 	269,070
Oct 30, 2023 	31.3000 	39.0000 	31.3000 	38.7000 	38.7000 	81,080
Oct 27, 2023 	31.3000 	32.5000 	29.7000 	31.9000 	31.9000 	30,340
Oct 26, 2023 	30.4000 	32.4000 	25.7000 	32.3000 	32.3000 	89,980
Oct 25, 2023 	32.0000 	36.5000 	28.3000 	31.5000 	31.5000 	347,910
Oct 24, 2023 	35.4000 	35.4000 	33.0000 	33.5000 	33.5000 	29,100
Oct 23, 2023 	35.3000 	36.2000 	32.2000 	32.6000 	32.6000 	34,680
Oct 20, 2023 	33.8000 	35.8000 	32.5000 	34.2000 	34.2000 	16,620
Oct 19, 2023 	31.1000 	36.0000 	30.7000 	33.9500 	33.9500 	28,140
Oct 18, 2023 	34.5000 	34.5000 	30.8000 	31.7000 	31.7000 	16,620
Oct 17, 2023 	34.2000 	35.2500 	33.3000 	34.8000 	34.8000 	9,840
Oct 16, 2023 	36.5000 	36.5000 	33.5000 	34.7000 	34.7000 	12,340
Oct 13, 2023 	34.5000 	35.8000 	33.5000 	35.3000 	35.3000 	6,910
Oct 12, 2023 	34.8000 	35.9000 	33.3000 	34.7000 	34.7000 	10,410
Oct 11, 2023 	36.8000 	38.2200 	34.4000 	34.8000 	34.8000 	13,250
Oct 10, 2023 	38.5000 	39.9000 	36.2500 	36.7000 	36.7000 	13,590
Oct 9, 2023 	40.2000 	40.8000 	36.1000 	38.6000 	38.6000 	14,910
Oct 6, 2023 	37.3000 	40.5000 	37.2000 	39.0000 	39.0000 	21,110
Oct 5, 2023 	36.1000 	37.8000 	35.4000 	37.4000 	37.4000 	19,830
Oct 4, 2023 	34.3000 	36.1000 	33.5000 	35.9000 	35.9000 	11,750
Oct 3, 2023 	33.2000 	35.0000 	32.1000 	34.1000 	34.1000 	17,980
Oct 2, 2023 	35.0000 	36.4000 	33.0000 	34.2000 	34.2000 	26,120
Sep 29, 2023 	31.8000 	35.0000 	30.6000 	34.1000 	34.1000 	17,720
Sep 28, 2023 	31.3000 	32.0000 	30.5000 	31.7000 	31.7000 	10,420
Sep 27, 2023 	35.9000 	35.9000 	30.6000 	31.1000 	31.1000 	30,820
Sep 26, 2023 	32.7000 	37.1000 	32.7000 	35.3000 	35.3000 	64,090
Sep 25, 2023 	27.7000 	33.1000 	27.5000 	32.5000 	32.5000 	23,100
Sep 22, 2023 	28.0000 	28.7100 	26.8000 	28.2000 	28.2000 	15,960
Sep 21, 2023 	27.9000 	29.1000 	27.3000 	27.5000 	27.5000 	18,420
Sep 20, 2023 	29.1000 	30.7000 	27.7000 	27.9000 	27.9000 	31,410
Sep 19, 2023 	32.1000 	32.1000 	29.0000 	29.1000 	29.1000 	33,300
Sep 18, 2023 	32.9000 	33.1000 	30.9000 	32.0000 	32.0000 	24,630
Sep 15, 2023 	34.5000 	34.6000 	32.7000 	33.0000 	33.0000 	21,030
Sep 14, 2023 	35.9000 	35.9000 	33.5000 	34.6000 	34.6000 	13,710
Sep 13, 2023 	35.9000 	35.9000 	34.0000 	34.2000 	34.2000 	18,370
Sep 12, 2023 	35.2000 	37.2000 	33.2000 	34.9000 	34.9000 	28,440
Sep 11, 2023 	35.8000 	41.1000 	35.2000 	36.1000 	36.1000 	65,600
Sep 8, 2023 	32.7000 	34.4000 	30.8000 	34.4000 	34.4000 	27,250
Sep 7, 2023 	33.3000 	35.2800 	31.5600 	32.7000 	32.7000 	28,170
Sep 6, 2023 	30.3000 	33.4000 	29.6000 	33.3000 	33.3000 	22,870
Sep 5, 2023 	31.2000 	32.4500 	29.8000 	30.6000 	30.6000 	12,420
Sep 1, 2023 	31.3000 	31.6800 	29.8000 	30.9000 	30.9000 	14,110
Aug 31, 2023 	33.6000 	34.1500 	31.0000 	31.1000 	31.1000 	18,690
Aug 30, 2023 	33.2000 	34.6000 	32.9000 	33.3000 	33.3000 	7,890
Aug 29, 2023 	34.4000 	34.8600 	32.6000 	33.1000 	33.1000 	17,260
Aug 28, 2023 	33.8000 	34.8600 	32.2000 	34.2000 	34.2000 	11,590
Aug 25, 2023 	34.5000 	35.0000 	33.3000 	33.7000 	33.7000 	18,980
Aug 24, 2023 	36.2000 	37.6000 	34.1000 	34.6000 	34.6000 	24,530
Aug 23, 2023 	35.6000 	37.4000 	35.4000 	35.9000 	35.9000 	15,220
Aug 22, 2023 	35.0000 	36.2000 	34.5000 	35.6000 	35.6000 	9,240
Aug 21, 2023 	36.6000 	37.0000 	34.3000 	35.3000 	35.3000 	14,930
Aug 18, 2023 	35.3000 	38.5000 	35.0800 	36.4000 	36.4000 	15,120
Aug 17, 2023 	37.6000 	38.2000 	34.5000 	35.7000 	35.7000 	28,620
Aug 16, 2023 	39.1000 	39.7400 	37.1500 	37.8000 	37.8000 	6,990
Aug 15, 2023 	38.9000 	39.8000 	38.2000 	39.6000 	39.6000 	11,230
Aug 14, 2023 	37.0000 	40.0000 	35.6000 	38.9000 	38.9000 	28,100
Aug 11, 2023 	36.3000 	37.6000 	35.3000 	36.5000 	36.5000 	24,100
Aug 10, 2023 	37.4000 	39.2000 	36.2000 	36.6000 	36.6000 	18,910
Aug 9, 2023 	39.6000 	39.6000 	36.8000 	37.1000 	37.1000 	15,540
Aug 8, 2023 	38.9000 	39.3500 	37.6100 	38.9000 	38.9000 	14,630
Aug 7, 2023 	41.8000 	41.9000 	38.9000 	39.2000 	39.2000 	25,710
Aug 4, 2023 	41.8000 	42.5000 	41.0000 	41.6000 	41.6000 	15,340
Aug 3, 2023 	44.0000 	44.4000 	41.6000 	41.8000 	41.8000 	21,090
Aug 2, 2023 	45.2000 	45.2000 	43.2500 	43.9000 	43.9000 	7,540
Aug 1, 2023 	46.2000 	47.4000 	44.3000 	45.3000 	45.3000 	14,920
Jul 31, 2023 	47.5000 	49.0000 	46.4000 	47.2000 	47.2000 	19,540
Jul 28, 2023 	46.2000 	48.0000 	45.0200 	47.6000 	47.6000 	19,450
Jul 27, 2023 	47.1000 	47.5000 	45.3000 	46.1000 	46.1000 	15,720
Jul 26, 2023 	48.2000 	48.6000 	46.7500 	46.9000 	46.9000 	21,840
Jul 25, 2023 	49.6000 	50.0000 	48.0000 	48.3000 	48.3000 	26,000
Jul 24, 2023 	50.4000 	51.0000 	49.1200 	49.8000 	49.8000 	17,070
Jul 21, 2023 	50.5000 	51.6000 	49.0000 	50.4500 	50.4500 	12,000
Jul 20, 2023 	51.5000 	52.1200 	49.0000 	50.5000 	50.5000 	19,530
Jul 19, 2023 	51.5000 	53.6000 	50.4000 	51.5000 	51.5000 	21,970
Jul 18, 2023 	52.5000 	56.5000 	49.8000 	51.5000 	51.5000 	64,500
Jul 17, 2023 	50.2000 	51.8600 	49.0000 	50.6000 	50.6000 	27,680
Jul 14, 2023 	49.7000 	51.0000 	48.7000 	50.5000 	50.5000 	10,040
Jul 13, 2023 	48.7000 	50.2900 	47.9000 	49.7000 	49.7000 	15,190
Jul 12, 2023 	53.9000 	55.6000 	48.2000 	48.9000 	48.9000 	24,070
Jul 11, 2023 	46.8000 	51.9000 	46.7000 	51.7000 	51.7000 	21,030
Jul 10, 2023 	44.5000 	47.6000 	42.7000 	46.8000 	46.8000 	25,020
Jul 7, 2023 	45.1000 	45.4000 	43.3000 	44.4000 	44.4000 	10,760
Jul 6, 2023 	42.3000 	45.9000 	41.1200 	44.3000 	44.3000 	16,970
Jul 5, 2023 	42.0000 	44.7900 	41.1500 	43.3000 	43.3000 	28,240
Jul 3, 2023 	42.8000 	43.8000 	41.4000 	42.2000 	42.2000 	10,980
Jun 30, 2023 	42.0000 	44.2000 	40.6000 	43.1000 	43.1000 	44,000
Jun 29, 2023 	45.3000 	45.3000 	38.1000 	40.9500 	40.9500 	56,370
Jun 28, 2023 	45.0000 	45.5800 	42.1000 	45.2000 	45.2000 	31,990
Jun 27, 2023 	47.5000 	48.4000 	44.0000 	45.7000 	45.7000 	31,810
Jun 26, 2023 	55.8000 	58.0000 	43.3000 	47.9000 	47.9000 	109,970
Jun 23, 2023 	58.4000 	62.9000 	56.1000 	58.3000 	58.3000 	100,230
Jun 22, 2023 	59.8000 	63.1000 	56.4000 	58.4000 	58.4000 	30,760
Jun 21, 2023 	55.2000 	61.2000 	54.4500 	59.0000 	59.0000 	43,530
Jun 20, 2023 	54.1000 	56.2000 	53.1500 	55.1000 	55.1000 	14,430
Jun 16, 2023 	57.5000 	59.0000 	54.5000 	55.4000 	55.4000 	22,050
Jun 15, 2023 	59.6000 	61.0000 	56.8000 	57.8000 	57.8000 	13,970
Jun 14, 2023 	61.5000 	62.7000 	58.4000 	59.6000 	59.6000 	11,700
