Date 	Open 	High 	Low 	Close Adj Close Volume
Feb 21, 2024 	4.2000 	4.6000 	4.2000 	4.2000 	4.2000 	2,020
Feb 20, 2024 	4.3000 	4.7000 	4.1000 	4.2000 	4.2000 	3,270
Feb 16, 2024 	4.1000 	4.5000 	4.0000 	4.3000 	4.3000 	4,880
Feb 15, 2024 	4.0000 	4.3000 	4.0000 	4.1000 	4.1000 	2,980
Feb 14, 2024 	4.1000 	4.3000 	4.0000 	4.2000 	4.2000 	4,880
Feb 13, 2024 	4.1000 	4.2000 	4.0000 	4.1000 	4.1000 	2,330
Feb 12, 2024 	4.1000 	4.3000 	4.0000 	4.0000 	4.0000 	3,320
Feb 9, 2024 	4.1000 	4.4000 	4.1000 	4.1000 	4.1000 	1,120
Feb 8, 2024 	4.1000 	4.3000 	4.0000 	4.2000 	4.2000 	1,670
Feb 7, 2024 	4.1000 	4.3000 	4.0000 	4.2000 	4.2000 	2,760
Feb 6, 2024 	4.2000 	4.3000 	4.0000 	4.2000 	4.2000 	4,350
Feb 5, 2024 	4.7000 	4.7000 	4.0000 	4.3000 	4.3000 	6,630
Feb 2, 2024 	4.6000 	4.7000 	4.6000 	4.6000 	4.6000 	2,270
Feb 1, 2024 	4.6000 	4.8000 	4.4000 	4.7000 	4.7000 	5,070
Jan 31, 2024 	5.8000 	5.8000 	4.8000 	4.8000 	4.8000 	8,160
Jan 30, 2024 	5.6000 	6.0000 	5.2000 	5.8000 	5.8000 	2,990
Jan 29, 2024 	5.2000 	6.2000 	5.1000 	5.7000 	5.7000 	6,600
Jan 26, 2024 	5.0000 	5.9000 	5.0000 	5.2000 	5.2000 	13,400
Jan 25, 2024 	5.6000 	6.0000 	5.1000 	5.9000 	5.9000 	19,280
Jan 24, 2024 	5.9000 	7.5000 	4.5000 	4.6000 	4.6000 	32,870
Jan 23, 2024 	5.1000 	6.4000 	5.1000 	5.5000 	5.5000 	40,850
Jan 22, 2024 	4.4000 	5.0000 	3.9000 	4.8000 	4.8000 	13,820
Jan 19, 2024 	3.9000 	4.5000 	3.9000 	4.3000 	4.3000 	15,220
Jan 18, 2024 	4.0000 	4.2000 	3.9000 	3.9000 	3.9000 	2,670
Jan 17, 2024 	3.8000 	4.0000 	3.8000 	4.0000 	4.0000 	3,000
Jan 16, 2024 	3.8000 	3.9000 	3.7000 	3.9000 	3.9000 	4,510
Jan 12, 2024 	3.9000 	4.1000 	3.8000 	3.9000 	3.9000 	2,250
Jan 11, 2024 	4.0000 	4.0000 	3.8000 	3.9000 	3.9000 	4,080
Jan 10, 2024 	3.9000 	4.0000 	3.8000 	3.9000 	3.9000 	1,960
Jan 9, 2024 	3.9000 	4.1000 	3.9000 	3.9000 	3.9000 	1,140
Jan 8, 2024 	4.2000 	4.2000 	3.8000 	3.9000 	3.9000 	1,410
Jan 5, 2024 	4.2000 	4.2000 	3.8000 	4.0000 	4.0000 	1,060
Jan 4, 2024 	4.0000 	4.0000 	3.9000 	4.0000 	4.0000 	1,520
Jan 3, 2024 	4.2000 	4.2000 	3.9000 	4.0000 	4.0000 	3,390
Jan 2, 2024 	4.3000 	4.4000 	3.9000 	4.0000 	4.0000 	6,590
Dec 29, 2023 	4.1000 	4.1000 	3.9000 	4.0000 	4.0000 	2,220
Dec 28, 2023 	3.9000 	4.1000 	3.9000 	4.0000 	4.0000 	5,280
Dec 27, 2023 	3.8000 	4.1000 	3.8000 	3.9000 	3.9000 	3,940
Dec 26, 2023 	3.9000 	4.2000 	3.9000 	4.1000 	4.1000 	4,500
Dec 22, 2023 	4.0000 	4.2000 	3.9000 	4.2000 	4.2000 	1,840
Dec 21, 2023 	4.1000 	4.2000 	3.8000 	4.0000 	4.0000 	4,860
Dec 20, 2023 	4.5000 	4.5000 	3.9000 	4.2000 	4.2000 	7,100
Dec 19, 2023 	4.6000 	4.6000 	4.3000 	4.4000 	4.4000 	2,630
Dec 18, 2023 	4.5000 	4.6000 	4.3000 	4.6000 	4.6000 	5,170
Dec 15, 2023 	4.8000 	4.9000 	4.4000 	4.8000 	4.8000 	5,310
Dec 14, 2023 	4.6000 	4.7000 	4.3000 	4.7000 	4.7000 	3,410
Dec 13, 2023 	4.7000 	4.7000 	4.6000 	4.6000 	4.6000 	970
Dec 12, 2023 	4.7000 	4.7000 	4.7000 	4.7000 	4.7000 	1,170
Dec 11, 2023 	4.8000 	4.8000 	4.7000 	4.7000 	4.7000 	1,360
Dec 8, 2023 	4.7000 	4.9000 	4.7000 	4.7000 	4.7000 	2,360
Dec 7, 2023 	4.8000 	5.0000 	4.6000 	4.6000 	4.6000 	1,090
Dec 6, 2023 	4.7000 	5.0000 	4.7000 	4.7000 	4.7000 	1,790
Dec 5, 2023 	4.8000 	4.9000 	4.8000 	4.8000 	4.8000 	950
Dec 4, 2023 	5.3000 	5.3000 	4.6000 	4.8000 	4.8000 	1,080
Dec 1, 2023 	5.0000 	5.0000 	4.6000 	5.0000 	5.0000 	2,140
Nov 30, 2023 	5.4000 	5.5000 	4.9000 	5.0000 	5.0000 	3,860
Nov 29, 2023 	5.0000 	5.5000 	5.0000 	5.1000 	5.1000 	8,260
Nov 28, 2023 	4.4000 	4.9000 	4.2000 	4.8000 	4.8000 	6,260
Nov 27, 2023 	4.7000 	4.7000 	4.3000 	4.4000 	4.4000 	2,080
Nov 24, 2023 	4.4000 	4.7000 	4.2000 	4.6000 	4.6000 	2,180
Nov 22, 2023 	4.1000 	4.4000 	4.1000 	4.2000 	4.2000 	820
Nov 21, 2023 	4.4000 	4.4000 	4.1000 	4.1000 	4.1000 	1,570
Nov 20, 2023 	4.5000 	4.5000 	4.1000 	4.2000 	4.2000 	3,850
Nov 17, 2023 	4.1000 	4.5000 	4.1000 	4.4000 	4.4000 	1,950
Nov 16, 2023 	4.4000 	4.5000 	3.9000 	4.5000 	4.5000 	5,610
Nov 15, 2023 	4.3000 	4.5000 	4.2000 	4.4000 	4.4000 	780
Nov 14, 2023 	4.1000 	4.3000 	4.1000 	4.1000 	4.1000 	1,030
Nov 13, 2023 	4.0000 	4.3000 	3.8000 	4.3000 	4.3000 	1,370
Nov 10, 2023 	4.3000 	4.5000 	4.2000 	4.3000 	4.3000 	610
Nov 9, 2023 	4.6000 	4.6000 	4.2000 	4.4000 	4.4000 	710
Nov 8, 2023 	4.3000 	4.5000 	4.1000 	4.4000 	4.4000 	1,220
Nov 7, 2023 	4.1000 	4.4000 	4.1000 	4.1000 	4.1000 	1,550
Nov 6, 2023 	4.5000 	4.6000 	4.2000 	4.2000 	4.2000 	3,870
Nov 3, 2023 	4.4000 	4.6000 	4.3000 	4.5000 	4.5000 	1,920
Nov 2, 2023 	4.3000 	4.6000 	4.3000 	4.5000 	4.5000 	3,140
Nov 1, 2023 	4.4000 	4.4000 	4.0000 	4.4000 	4.4000 	600
Oct 31, 2023 	4.2000 	4.4000 	4.1000 	4.4000 	4.4000 	990
Oct 30, 2023 	4.1000 	4.2000 	4.0000 	4.2000 	4.2000 	2,670
Oct 27, 2023 	3.9000 	4.5000 	3.8000 	4.2000 	4.2000 	4,390
Oct 26, 2023 	4.1000 	4.4000 	3.9000 	3.9000 	3.9000 	14,820
Oct 25, 2023 	4.0000 	4.0000 	3.7000 	3.8000 	3.8000 	2,120
Oct 24, 2023 	3.7000 	3.9000 	3.7000 	3.9000 	3.9000 	2,550
Oct 23, 2023 	3.9000 	3.9000 	3.8000 	3.8000 	3.8000 	2,070
Oct 20, 2023 	3.7000 	4.0000 	3.7000 	3.9000 	3.9000 	1,220
Oct 19, 2023 	3.9000 	4.0000 	3.8000 	3.8000 	3.8000 	3,110
Oct 18, 2023 	3.9000 	4.0000 	3.8000 	3.9000 	3.9000 	3,820
Oct 17, 2023 	4.1000 	4.3000 	3.7000 	3.8000 	3.8000 	1,820
Oct 16, 2023 	3.8000 	4.1000 	3.8000 	3.9000 	3.9000 	1,770
Oct 13, 2023 	4.3000 	4.4000 	4.0000 	4.0000 	4.0000 	2,700
Oct 12, 2023 	4.3000 	4.5000 	4.0000 	4.0000 	4.0000 	7,520
Oct 11, 2023 	4.2000 	4.2000 	4.0000 	4.1000 	4.1000 	2,410
Oct 10, 2023 	4.3000 	4.5000 	4.0000 	4.4000 	4.4000 	5,710
Oct 9, 2023 	4.0000 	4.5000 	3.9000 	4.3000 	4.3000 	10,140
Oct 6, 2023 	3.5000 	4.1000 	3.5000 	4.1000 	4.1000 	12,220
Oct 5, 2023 	3.5000 	3.8000 	3.4000 	3.6000 	3.6000 	5,410
Oct 4, 2023 	3.7000 	4.0000 	3.4000 	3.6000 	3.6000 	124,750
Oct 3, 2023 	4.3000 	4.4000 	3.7000 	4.1000 	4.1000 	9,640
Oct 2, 2023 	4.4000 	4.7000 	4.4000 	4.5000 	4.5000 	3,120
Sep 29, 2023 	4.5000 	4.7000 	4.3000 	4.4000 	4.4000 	1,480
Sep 28, 2023 	4.6000 	4.6000 	4.5000 	4.5000 	4.5000 	1,040
Sep 27, 2023 	4.8000 	4.8000 	4.6000 	4.6000 	4.6000 	2,500
Sep 26, 2023 	4.7000 	4.9000 	4.6000 	4.8000 	4.8000 	1,650
Sep 25, 2023 	4.8000 	4.8000 	4.6000 	4.6000 	4.6000 	1,550
Sep 22, 2023 	5.0000 	5.3000 	4.3000 	4.8000 	4.8000 	6,540
Sep 21, 2023 	5.3000 	5.4000 	5.1000 	5.3000 	5.3000 	4,560
Sep 20, 2023 	5.4000 	5.5000 	5.1000 	5.4000 	5.4000 	1,320
Sep 19, 2023 	5.2000 	5.4000 	5.1000 	5.4000 	5.4000 	2,140
Sep 18, 2023 	5.2000 	5.6000 	5.1000 	5.4000 	5.4000 	2,180
Sep 15, 2023 	5.1000 	5.7000 	5.1000 	5.7000 	5.7000 	4,090
Sep 14, 2023 	5.4000 	5.7000 	5.3000 	5.3000 	5.3000 	730
Sep 13, 2023 	5.7000 	5.7000 	5.3000 	5.3000 	5.3000 	1,010
Sep 12, 2023 	5.7000 	5.7000 	5.5000 	5.6000 	5.6000 	3,340
Sep 11, 2023 	5.5000 	5.7000 	5.5000 	5.7000 	5.7000 	3,970
Sep 8, 2023 	5.6000 	5.7000 	5.0000 	5.4000 	5.4000 	2,640
Sep 7, 2023 	5.7000 	5.7000 	5.1000 	5.7000 	5.7000 	2,000
Sep 6, 2023 	5.5000 	5.7000 	5.2000 	5.7000 	5.7000 	1,320
Sep 5, 2023 	5.6000 	5.7000 	5.3000 	5.7000 	5.7000 	2,600
Sep 1, 2023 	5.3000 	5.7000 	5.3000 	5.4000 	5.4000 	3,220
Aug 31, 2023 	5.5000 	5.6000 	5.2000 	5.6000 	5.6000 	5,670
Aug 30, 2023 	5.5000 	5.5000 	5.0000 	5.2000 	5.2000 	2,210
Aug 29, 2023 	4.9000 	5.4000 	4.9000 	5.2000 	5.2000 	5,020
Aug 28, 2023 	4.9000 	5.0000 	4.8000 	4.9000 	4.9000 	3,340
Aug 25, 2023 	5.6000 	5.7000 	4.9000 	5.0000 	5.0000 	10,800
Aug 24, 2023 	5.4000 	5.6000 	5.3000 	5.6000 	5.6000 	4,090
Aug 23, 2023 	5.5000 	5.6000 	5.2000 	5.6000 	5.6000 	1,620
Aug 22, 2023 	5.5000 	5.6000 	5.3000 	5.4000 	5.4000 	3,760
Aug 21, 2023 	5.3000 	5.5000 	5.1000 	5.5000 	5.5000 	8,320
Aug 18, 2023 	6.0000 	6.0000 	5.2000 	5.4000 	5.4000 	11,760
Aug 17, 2023 	5.5000 	5.9000 	5.2000 	5.9000 	5.9000 	7,460
Aug 16, 2023 	5.8000 	5.8000 	5.2000 	5.4000 	5.4000 	13,070
Aug 15, 2023 	6.3000 	6.3000 	5.8000 	6.2000 	6.2000 	13,340
Aug 14, 2023 	6.3000 	6.8000 	5.8000 	6.4000 	6.4000 	13,930
Aug 11, 2023 	6.6000 	6.7000 	6.2000 	6.3000 	6.3000 	10,070
Aug 10, 2023 	6.4000 	6.7000 	6.2000 	6.7000 	6.7000 	7,820
Aug 9, 2023 	6.5000 	6.5000 	6.1000 	6.5000 	6.5000 	10,680
Aug 8, 2023 	6.7000 	7.0000 	6.3000 	6.5000 	6.5000 	24,960
Aug 7, 2023 	6.4000 	8.0000 	6.4000 	7.2000 	7.2000 	173,380
Aug 4, 2023 	6.5000 	6.5000 	6.1000 	6.3000 	6.3000 	3,540
Aug 3, 2023 	6.5000 	6.5000 	6.3000 	6.4000 	6.4000 	1,040
Aug 2, 2023 	6.4000 	6.5000 	6.2000 	6.4000 	6.4000 	3,300
Aug 1, 2023 	6.6000 	6.6000 	6.2000 	6.5000 	6.5000 	5,170
Jul 31, 2023 	6.5000 	6.7000 	6.3000 	6.3000 	6.3000 	10,290
