mlp_dropout,k,cbf_beta,test_loss,cbf_gamma,test_pred_dist,epochs,seq_len,test_f1,batch_size,trial_id,lr,test_loss_avg,num_lstm_layers,lstm_dim,mlp_dim,fine_tune_lr_ratio,fc_dim,test_mcc,test_cum_ret,num_heads,criterion,num_encoders,time_idx,fc_dropout,d_model,pretrained_t2v,ignore_cols,scheduler,symbol,test_acc,optimizer
0.3,64,0.99,0.5791221261024475,1.0,"[0.717, 0.126, 0.157]",140,30,0.4806979063922742,128,47,5e-06,0.5791221261024475,2,256,2048,0.1,1024,0.1324625882063273,-0.14,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5118110236220472,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.1608707904815674,1.0,"[0.606, 0.165, 0.228]",140,20,0.4764759105966455,64,48,5e-06,0.5804353952407837,2,256,2048,0.1,1024,0.0939357116532696,0.3799999999999999,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4723462301587301,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5463883876800537,1.0,"[0.654, 0.126, 0.22]",140,20,0.4731163134809491,128,49,5e-06,0.5463883876800537,2,256,2048,0.1,1024,0.07792694660469804,0.32000000000000006,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.48031496062992124,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.227513313293457,1.0,"[0.449, 0.205, 0.346]",140,30,0.4790991065141248,64,50,5e-06,0.6137566566467285,2,256,2048,0.1,1024,0.09940973354086742,0.5900000000000001,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4489087301587301,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5608384609222412,1.0,"[0.677, 0.157, 0.165]",140,30,0.4721025753863158,128,51,5e-06,0.5608384609222412,2,256,2048,0.1,1024,0.0948684290720384,-0.17000000000000004,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.48031496062992124,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.1565634608268738,1.0,"[0.606, 0.079, 0.315]",140,20,0.49219182050404225,64,52,5e-06,0.5782817304134369,2,256,2048,0.1,1024,0.08569210730809437,0.5700000000000001,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4959077380952381,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5492902398109436,1.0,"[0.638, 0.157, 0.205]",140,20,0.5029987015169901,128,53,5e-06,0.5492902398109436,2,256,2048,0.1,1024,0.14307820676434152,0.96,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5039370078740157,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.1676260828971863,1.0,"[0.685, 0.142, 0.173]",140,30,0.46684943396383877,64,54,5e-06,0.5838130414485931,2,256,2048,0.1,1024,0.0837411193757241,-0.13,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4801587301587301,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5925372242927551,1.0,"[0.661, 0.197, 0.142]",140,30,0.45576126513597565,128,55,5e-06,0.5925372242927551,2,256,2048,0.1,1024,0.09221673215539407,0.8300000000000001,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4645669291338583,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.1533189415931702,1.0,"[0.646, 0.11, 0.244]",140,20,0.45983893009791876,64,56,5e-06,0.5766594707965851,2,256,2048,0.1,1024,0.03983715010493432,0.76,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4646577380952381,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5535016655921936,1.0,"[0.74, 0.063, 0.197]",140,20,0.4500664689641068,128,57,5e-06,0.5535016655921936,2,256,2048,0.1,1024,0.02219530136633702,-0.15000000000000002,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.48031496062992124,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.1483034491539001,1.0,"[0.622, 0.189, 0.189]",140,30,0.45689142016792533,64,58,5e-06,0.5741517245769501,2,256,2048,0.1,1024,0.0776426936088933,0.3500000000000001,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4564732142857143,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5867103338241577,1.0,"[0.669, 0.197, 0.134]",140,30,0.4930180419576752,128,59,5e-06,0.5867103338241577,2,256,2048,0.1,1024,0.15128055309276023,1.04,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.49606299212598426,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.2058897018432617,1.0,"[0.661, 0.189, 0.15]",140,20,0.41034651718471177,64,60,5e-06,0.6029448509216309,2,256,2048,0.1,1024,0.012863397294826516,-0.29000000000000004,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.42509920634920634,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5417000651359558,1.0,"[0.709, 0.181, 0.11]",140,20,0.4469949341996586,128,61,5e-06,0.5417000651359558,2,256,2048,0.1,1024,0.0919484385662963,0.8500000000000001,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.47244094488188976,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.2047186493873596,1.0,"[0.717, 0.094, 0.189]",140,30,0.464463983570944,64,62,5e-06,0.6023593246936798,2,256,2048,0.1,1024,0.06396679386119426,-0.17000000000000004,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.48834325396825395,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5687394738197327,1.0,"[0.724, 0.118, 0.157]",140,30,0.47899155010686956,128,63,5e-06,0.5687394738197327,2,256,2048,0.1,1024,0.12671927241623207,-0.19999999999999996,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5118110236220472,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.1445703506469727,1.0,"[0.669, 0.079, 0.252]",140,20,0.4898181732163228,64,64,1e-05,0.5722851753234863,2,256,2048,0.1,1024,0.09136335269963114,0.24,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5040922619047619,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.6210010051727295,1.0,"[0.606, 0.165, 0.228]",140,20,0.47363438544540903,128,65,1e-05,0.6210010051727295,2,256,2048,0.1,1024,0.0939357116532696,0.6499999999999999,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.47244094488188976,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.3815789222717285,1.0,"[0.591, 0.189, 0.22]",140,30,0.4336526599552232,64,66,1e-05,0.6907894611358643,2,256,2048,0.1,1024,0.04004119078368431,-0.20999999999999996,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4334077380952381,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.5643668174743652,1.0,"[0.787, 0.079, 0.134]",140,30,0.45864193363301675,128,67,1e-05,0.5643668174743652,2,256,2048,0.1,1024,0.09481119792171298,-0.30000000000000004,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5118110236220472,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.2435393333435059,1.0,"[0.748, 0.165, 0.087]",140,20,0.4249544893844791,64,68,1e-05,0.6217696666717529,2,256,2048,0.1,1024,0.06024973953929104,0.69,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4645337301587301,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.5923788547515869,1.0,"[0.591, 0.118, 0.291]",140,20,0.43653257184592303,128,69,1e-05,0.5923788547515869,2,256,2048,0.1,1024,-0.002681889363306499,0.79,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4330708661417323,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.3018289804458618,1.0,"[0.811, 0.016, 0.173]",140,30,0.4833509836538304,64,70,1e-05,0.6509144902229309,2,256,2048,0.1,1024,0.11940257621743358,0.6599999999999999,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5434027777777778,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.6560958623886108,1.0,"[0.858, 0.118, 0.024]",140,30,0.35342673074956543,128,71,1e-05,0.6560958623886108,2,256,2048,0.1,1024,-0.019811928202173628,-0.20999999999999996,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4566929133858268,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.243866741657257,1.0,"[0.559, 0.134, 0.307]",140,20,0.441273307989786,64,72,1e-05,0.6219333708286285,2,256,2048,0.1,1024,0.012921808226064656,1.02,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4330357142857143,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.6478229761123657,1.0,"[0.606, 0.142, 0.252]",140,20,0.4644804014882755,128,73,1e-05,0.6478229761123657,2,256,2048,0.1,1024,0.06558486540062007,0.76,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4645669291338583,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.2135505676269531,1.0,"[0.748, 0.157, 0.094]",140,30,0.42357954880827303,64,74,1e-05,0.6067752838134766,2,256,2048,0.1,1024,0.03802764227730461,0.77,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.45634920634920634,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.5830832123756409,1.0,"[0.835, 0.063, 0.102]",140,30,0.4512726606848562,128,75,1e-05,0.5830832123756409,2,256,2048,0.1,1024,0.09858167398514787,0.73,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5196850393700787,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.3965541124343872,1.0,"[0.748, 0.15, 0.102]",140,20,0.45306401917151656,64,76,1e-05,0.6982770562171936,2,256,2048,0.1,1024,0.11500212976128238,0.6200000000000001,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4962797619047619,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.6086134910583496,1.0,"[0.63, 0.181, 0.189]",140,20,0.4513927129873005,128,77,1e-05,0.6086134910583496,2,256,2048,0.1,1024,0.07167099824753372,0.75,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4566929133858268,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,1.2851340770721436,1.0,"[0.535, 0.181, 0.283]",140,30,0.4341025278047842,64,78,1e-05,0.6425670385360718,2,256,2048,0.1,1024,0.017582257553385706,0.5900000000000001,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.41691468253968256,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.3,64,0.99,0.7287521958351135,1.0,"[0.74, 0.157, 0.102]",140,30,0.4182731468911214,128,79,1e-05,0.7287521958351135,2,256,2048,0.1,1024,0.05569837336844516,0.3600000000000001,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4645669291338583,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.1977154612541199,1.0,"[0.685, 0.181, 0.134]",140,20,0.4817812695088306,64,80,1e-05,0.5988577306270599,2,256,2048,0.1,1024,0.14001827644839912,0.8999999999999999,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.49603174603174605,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6284303665161133,1.0,"[0.622, 0.134, 0.244]",140,20,0.5011916334273371,128,81,1e-05,0.6284303665161133,2,256,2048,0.1,1024,0.13040129278228133,0.9099999999999999,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5039370078740157,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.2930986285209656,1.0,"[0.646, 0.22, 0.134]",140,30,0.45040418713818237,64,82,1e-05,0.6465493142604828,2,256,2048,0.1,1024,0.07984944187007328,-0.12,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.44928075396825395,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6049802303314209,1.0,"[0.764, 0.165, 0.071]",140,30,0.37724779273354186,128,83,1e-05,0.6049802303314209,2,256,2048,0.1,1024,-0.00991458183762611,-0.22999999999999998,4,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4330708661417323,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.0936428308486938,1.0,"[0.693, 0.039, 0.268]",140,20,0.48860752871007407,64,84,1e-05,0.5468214154243469,2,256,2048,0.1,1024,0.07878995890009227,0.78,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5114087301587301,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.576511800289154,1.0,"[0.677, 0.063, 0.26]",140,20,0.47982496769947103,128,85,1e-05,0.576511800289154,2,256,2048,0.1,1024,0.0650591149606819,0.56,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.49606299212598426,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.2292972207069397,1.0,"[0.701, 0.142, 0.157]",140,30,0.4609714108317105,64,86,1e-05,0.6146486103534698,2,256,2048,0.1,1024,0.09729812474450567,-0.25,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4880952380952381,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.6594908237457275,1.0,"[0.701, 0.205, 0.094]",140,30,0.3630728618600094,128,87,1e-05,0.6594908237457275,2,256,2048,0.1,1024,-0.04687792584065064,-0.19999999999999996,8,{'name': 'cb_focal'},2,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.3937007874015748,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.2713262438774109,1.0,"[0.614, 0.118, 0.268]",140,20,0.48767014588292745,64,88,1e-05,0.6356631219387054,2,256,2048,0.1,1024,0.09326293561789559,0.81,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.48821924603174605,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5682717561721802,1.0,"[0.787, 0.047, 0.165]",140,20,0.44402483193479336,128,89,1e-05,0.5682717561721802,2,256,2048,0.1,1024,0.03577730076935465,-0.24,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.49606299212598426,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.4379093647003174,1.0,"[0.803, 0.173, 0.024]",140,30,0.32009506876156607,64,90,1e-05,0.7189546823501587,2,256,2048,0.1,1024,-0.07028807328077376,-0.4,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4089781746031746,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.582410454750061,1.0,"[0.724, 0.189, 0.087]",140,30,0.4349131272284865,128,91,1e-05,0.582410454750061,2,256,2048,0.1,1024,0.07998676033836707,0.54,4,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4645669291338583,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.2392826080322266,1.0,"[0.622, 0.205, 0.173]",140,20,0.4491201880286866,64,92,1e-05,0.6196413040161133,2,256,2048,0.1,1024,0.07304918585332115,0.44999999999999996,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4486607142857143,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5403043627738953,1.0,"[0.654, 0.157, 0.189]",140,20,0.5100291342131301,128,93,1e-05,0.5403043627738953,2,256,2048,0.1,1024,0.1565255590310018,0.71,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5118110236220472,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,1.1950878500938416,1.0,"[0.764, 0.063, 0.173]",140,30,0.46437239616313086,64,94,1e-05,0.5975439250469208,2,256,2048,0.1,1024,0.0684739979549483,0.69,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.5040922619047619,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
0.4,64,0.99,0.5698200464248657,1.0,"[0.835, 0.071, 0.094]",140,30,0.4151712140633584,128,95,1e-05,0.5698200464248657,2,256,2048,0.1,1024,0.02670847845482846,-0.19999999999999996,8,{'name': 'cb_focal'},3,"[6, 7, 8]",0.1,64,/home/sfwatanabe/git-projects/project-proposal/data/t2v_weights/t2v_n64_mlp1024_lr6.310e-05.pth,[0],{'name': 'plateau'},atnf,0.4881889763779528,"{'name': 'adam', 'config': {'eps': 1e-08, 'weight_decay': 0.001, 'betas': (0.9, 0.99)}}"
